,seconds,x,y,z,speed,acceleration,degrees
12619,1398847955.9149742,77.1158,130.412,-1.84402,0.0,3.243457923830146,334.2689320168516
12620,1398847956.0054364,77.1158,130.412,-1.84402,0.29341036467723297,0.6063091894280943,334.06857432692277
12621,1398847956.105999,77.0877,130.403,-1.84402,0.35438237648392984,2.765743233521687,333.96606928440616
12622,1398847956.2065303,77.0522,130.4,-1.84688,0.632426248865026,-3.1075706077516094,333.98619107997894
12623,1398847956.3070865,76.9904,130.385,-1.8483299999999998,0.3199409587579803,0.3101302816033284,334.1486620241592
12624,1398847956.40768,76.9595,130.376,-1.8483299999999998,0.3511380699864645,0.40142937157125463,334.44346982257235
12625,1398847956.508336,76.9256,130.366,-1.8483299999999998,0.39154435788278663,1.8862803256951244,334.8234675388896
12626,1398847956.6088948,76.8881,130.35399999999998,-1.8483299999999998,0.5812263642632816,-1.839998596697536,335.1946843032231
12627,1398847956.709431,76.8297,130.352,-1.8557700000000001,0.39624006659462896,-0.4429641094527885,335.48812845267946
12628,1398847956.809997,76.7914,130.341,-1.8557700000000001,0.3516928720689738,-3.4995274677364208,335.66384558447976
12629,1398847956.9104943,76.7575,130.33100000000002,-1.8557700000000001,0.0,3.626357322989617,335.73558680935093
12630,1398847957.001039,76.7575,130.33100000000002,-1.8557700000000001,0.32834743816051787,-0.3077446138377905,335.74179495626964
12631,1398847957.1016917,76.7257,130.322,-1.8557700000000001,0.2973721134976722,-0.0296717714239376,335.72261216836995
12632,1398847957.202207,76.6969,130.314,-1.8557700000000001,0.29438964454497807,0.03823866328451794,335.6964309324677
12633,1398847957.3027587,76.6687,130.305,-1.8557700000000001,0.2982346035198797,-0.44204827440678635,335.66032167544654
12634,1398847957.4033065,76.6398,130.297,-1.8557700000000001,0.25378762622185236,0.41364694629741056,335.5997400913268
12635,1398847957.5038614,76.6143,130.296,-1.8593199999999999,0.2953818713639554,-0.013176898192247374,335.5085341488327
12636,1398847957.6044018,76.5857,130.28799999999998,-1.8595599999999997,0.2940570607548588,0.04147122016571264,335.38661187925317
12637,1398847957.7050672,76.5575,130.279,-1.8595599999999997,0.2982317748551213,0.0005064625691823904,335.2438479424377
12638,1398847957.805616,76.5286,130.27100000000002,-1.8595599999999997,0.29828269903043775,0.06517526534929619,335.0881861845074
12639,1398847957.9061475,76.4997,130.263,-1.8595599999999997,0.30483487130674014,-1.2443298083279029,334.9152735254541
12640,1398847958.0067332,76.4701,130.255,-1.8595599999999997,0.17967308764822756,2.899549725082896,334.7007126524197
12641,1398847958.1071992,76.4523,130.252,-1.86035,0.4709792878912371,-1.7470821181724878,334.40587130029155
12642,1398847958.2077718,76.406,130.24200000000002,-1.86123,0.2952707212081982,0.028738512305709826,333.99387327131177
12643,1398847958.308346,76.3777,130.233,-1.86123,0.2981610756728551,-0.005809419692678208,333.45326342368105
12644,1398847958.4089186,76.3488,130.225,-1.86123,0.29757680731085706,0.006351624342891425,332.8115713829006
12645,1398847958.5093648,76.32,130.217,-1.86123,0.29821480399371764,-0.268450345701099,332.1390520813576
12646,1398847958.6099193,76.2911,130.209,-1.86123,0.27122092276777104,-1.8287701786943082,331.5220621568635
12647,1398847958.7105699,76.265,130.201,-1.86123,0.08715420040634697,1.2253081294985102,331.04467194528263
12648,1398847958.8111484,76.2578,130.20600000000002,-1.86409,0.21039391111540692,-2.0911428824541307,330.7393575005272
12649,1398847958.9117603,76.2375,130.2,-1.86409,0.0,2.0512157001255247,330.6030962906978
12650,1398847959.0023332,76.2375,130.2,-1.86409,0.1857844191362108,-0.4269444136070445,330.616723120976
12651,1398847959.102888,76.2195,130.195,-1.86409,0.14285304792561665,-0.10205724653792006,330.7691733754841
12652,1398847959.2034671,76.2057,130.191,-1.86409,0.13258822974189882,0.09228612882070268,331.05013944390635
12653,1398847959.304092,76.1927,130.188,-1.86409,0.14187450297219076,0.4455365350582566,331.4404634304407
12654,1398847959.404688,76.179,130.184,-1.86409,0.18669367445740742,-0.438599403413909,331.8942105928924
12655,1398847959.5052693,76.1609,130.179,-1.86409,0.14257872911276326,0.42573922927457664,332.3757196837289
12656,1398847959.6058097,76.1466,130.178,-1.8654199999999999,0.1853827213287307,0.2411676560884674,332.8591754047558
12657,1398847959.7063744,76.1282,130.175,-1.86633,0.2096356787134266,-0.22795490783102987,333.33873022462603
12658,1398847959.8068929,76.108,130.16899999999998,-1.86633,0.18672200127943483,-0.30344782897207384,333.81366038204266
12659,1398847959.907459,76.0899,130.164,-1.86633,0.15620542177075697,2.328646986374412,334.2784476218193
12660,1398847960.0080798,76.0747,130.16,-1.86633,0.3905156201368121,-1.6817552604017325,334.70708306654154
